OBJECTID,ADDRESSBLO,ADDRESSBUI,ADDRESSPOS,ADDRESSSTR,LATITUDE,LONGITUDE
8328,104C,EASTBROOK @ CANBERRA,753104,CANBERRA STREET,1.4497049036906198,103.83177361278041
8329,519,ELIAS PARKS ESTATE,510519,PASIR RIS STREET 52,1.374062392778875,103.94512184934058
8330,500,ELIAS PARKS ESTATE,510500,PASIR RIS STREET 52,1.376023850986649,103.94594538470587
8331,517,ELIAS PARKS ESTATE,510517,PASIR RIS STREET 52,1.3746803372458731,103.94385000998102
8332,504,ELIAS PARKS ESTATE,510504,PASIR RIS STREET 52,1.3760371498182478,103.94488952582707
8333,511,ELIAS PARKS ESTATE,510511,PASIR RIS STREET 52,1.3749598654579984,103.94399239595326
8334,509,ELIAS PARKS ESTATE,510509,PASIR RIS STREET 52,1.375789547775059,103.94398771128041
8335,512,ELIAS PARKS ESTATE,510512,PASIR RIS STREET 52,1.375489823013707,103.94389121972436
8336,48,FORFAR HEIGHTS,140048,STRATHMORE AVENUE,1.2938019442676776,103.80778890007274
8337,128,RIVERVALE PLAINS,540128,RIVERVALE STREET,1.3904898198810176,103.90268817314114
8338,139,RIVERVALE PLAINS,540139,RIVERVALE STREET,1.3888695242317628,103.90429528264934
8339,112,RIVERVALE COURT,540112,RIVERVALE WALK,1.383459091043772,103.90138334027088
8340,105,HDB-TAMPINES,520105,SIMEI STREET 1,1.340923923785772,103.95074217020573
8341,142,HDB-TAMPINES,520142,SIMEI STREET 2,1.345349160556979,103.9551269287143
8342,141,HDB-TAMPINES,520141,SIMEI STREET 2,1.3458506857600343,103.95506946465272
8343,145,HDB-TAMPINES,520145,SIMEI STREET 2,1.344847658382212,103.95555351095196
8344,144,HDB-TAMPINES,520144,SIMEI STREET 2,1.3453506304620144,103.95556993108849
8345,146,HDB-TAMPINES,520146,SIMEI STREET 2,1.344640764456893,103.95591644211967
8346,713,CHONG PANG GREEN,760713,YISHUN STREET 71,1.4275274438106476,103.82741626298562
8347,602,NEE SOON CENTRAL MEADOWS,760602,YISHUN STREET 61,1.422546519075479,103.83630498343834
8348,647,HDB-YISHUN,760647,YISHUN STREET 61,1.4225634581598605,103.83727353539467
8349,646,HDB-YISHUN,760646,YISHUN STREET 61,1.4221113608462461,103.83749105995375
8350,645A,HDB-YISHUN,761645,YISHUN STREET 61,1.4221773038828207,103.83859781232586
8351,645,HDB-YISHUN,760645,YISHUN STREET 61,1.421901111136531,103.83860531852196
8352,12A,,461012,BEDOK SOUTH ROAD,1.3207405471898468,103.93655944183736
8353,129,HDB-YISHUN,760129,YISHUN STREET 11,1.4337109951494449,103.83181470022416
8354,475C,PARKLAND RESIDENCES,533475,UPPER SERANGOON CRESCENT,1.3752175196208913,103.89999492242904
8355,163,HDB-TAMAN JURONG,610163,YUNG PING ROAD,1.3300351341443082,103.7225651867999
8356,364B,SUN BREEZE,752364,SEMBAWANG CRESCENT,1.444201847290584,103.81533085704216
8357,505,ELIAS PARKS ESTATE,510505,PASIR RIS STREET 52,1.3766537261062992,103.94523448450724
8358,507,ELIAS PARKS ESTATE,510507,PASIR RIS STREET 52,1.3766261363871064,103.9445885309482
8359,502,ELIAS PARKS ESTATE,510502,PASIR RIS STREET 52,1.3753980276021427,103.94623119609139
8360,515,ELIAS PARKS ESTATE,510515,PASIR RIS STREET 52,1.3741434821185414,103.94295688100377
8361,520,ELIAS PARKS ESTATE,510520,PASIR RIS STREET 52,1.3734318694251306,103.94475599152696
8362,162B,HDB-PUNGGOL,822162,PUNGGOL CENTRAL,1.3962714902586133,103.91453750786093
8363,188,,820188,PUNGGOL CENTRAL,1.3989380178896456,103.91053815262653
8364,301B,CORALINUS,822301,PUNGGOL CENTRAL,1.404264747560316,103.90589441906091
8365,163A,,821163,PUNGGOL CENTRAL,1.3954999349043806,103.91405945078466
8366,937,TAMPINES PALMSPRING,520937,TAMPINES AVENUE 5,1.3472388861874933,103.94163717018938
8367,478,HDB-SEMBAWANG,750478,SEMBAWANG DRIVE,1.4524515508386668,103.81648812935265
8368,480,HDB-SEMBAWANG,750480,SEMBAWANG DRIVE,1.4520716637037865,103.81507850348872
8369,471,HDB-SEMBAWANG,750471,SEMBAWANG DRIVE,1.4520101369296123,103.81584861116004
8370,410,HDB-SEMBAWANG,750410,SEMBAWANG DRIVE,1.4526470768277582,103.81772094530042
8371,162,HDB-TAMPINES,520162,SIMEI ROAD,1.3457186944547062,103.95993460249151
8372,616,HDB-BUKIT PANJANG,670616,SENJA ROAD,1.3848213953807262,103.76118156995268
8373,601,HDB-BUKIT PANJANG,670601,SENJA ROAD,1.381915334752574,103.76249952729476
8374,624,HDB-BUKIT PANJANG,670624,SENJA ROAD,1.3862427337862597,103.76183725635269
8375,629,,670629,SENJA ROAD,1.3865273536839344,103.75927864911512
8376,655,HDB-BUKIT PANJANG,670655,SENJA ROAD,1.3872792259997653,103.76430076092703
8377,267,HDB-PASIR RIS,510267,PASIR RIS STREET 21,1.3659410081505543,103.96347557785019
8378,266,HDB-PASIR RIS,510266,PASIR RIS STREET 21,1.3661331610609007,103.96388225249503
8379,271,HDB-PASIR RIS,510271,PASIR RIS STREET 21,1.3656671606429376,103.96396285391884
8380,406,HDB-CHOA CHU KANG,680406,CHOA CHU KANG AVENUE 3,1.3803732186133797,103.74020925814736
8381,53,HDB-MACPHERSON,370053,PIPIT ROAD,1.3239923940760336,103.8866923966154
8382,55,HDB-MACPHERSON,370055,PIPIT ROAD,1.3237380986109308,103.88837809202646
8383,54,HDB-MACPHERSON,370054,PIPIT ROAD,1.3238557884537432,103.88758502265921
8384,105,HDB-POTONG PASIR,350105,POTONG PASIR AVENUE 1,1.3344139290793888,103.86869394272145
8385,102,HDB-POTONG PASIR,350102,POTONG PASIR AVENUE 1,1.3336894573674474,103.86881026225124
8386,617D,PUNGGOL BREEZE,824617,PUNGGOL DRIVE,1.4016136203912968,103.91280764097624
8387,274,PUNGGOL REGALIA,820274,PUNGGOL PLACE,1.4030420749379708,103.90271343905951
8388,182,RIVERVALE ARC,540182,RIVERVALE CRESCENT,1.3904705954568408,103.9092154665376
8389,143A,RIVERVALE PLACE,541143,RIVERVALE DRIVE,1.390224332678352,103.90601982771413
8390,857,TAMPINES PARKVIEW,520857,TAMPINES STREET 83,1.3543023944325874,103.93589977487524
8391,726,KHATIB SPRING,760726,YISHUN STREET 71,1.4265355418442127,103.83066845658948
8392,727,KHATIB SPRING,760727,YISHUN STREET 71,1.4262094433042984,103.83123982116675
8393,729,KHATIB SPRING,760729,YISHUN STREET 71,1.4258521818990746,103.83159798394975
8394,728,KHATIB SPRING,760728,YISHUN STREET 71,1.4257889576631622,103.8305266381222
8395,724,KHATIB SPRING,760724,YISHUN STREET 71,1.4264741471989384,103.82991561007734
8396,723,KHATIB SPRING,760723,YISHUN STREET 71,1.4259613573140932,103.82977914979968
8397,38,BEDOK SOUTH PARKVIEW,460038,BEDOK SOUTH ROAD,1.3208249442974906,103.93899425686296
8398,938,TAMPINES PALMSPRING,520938,TAMPINES AVENUE 5,1.3479038285888625,103.9417250545287
8399,942,TAMPINES PALMSVILLE,520942,TAMPINES AVENUE 5,1.349772720062977,103.9406219096621
8400,941,TAMPINES PALMSVILLE,520941,TAMPINES AVENUE 5,1.3494350386412195,103.94073442887637
8401,150,HDB-TAMPINES,521150,TAMPINES STREET 12,1.3509453313878375,103.9430770052066
8402,141,HDB-TAMPINES,521141,TAMPINES STREET 12,1.3483177420411687,103.94517889950342
8403,160,HDB-TAMPINES,521160,TAMPINES STREET 12,1.350701695291378,103.94518329363964
8404,162,HDB-TAMPINES,521162,TAMPINES STREET 12,1.349904293380793,103.94713946903914
8405,165,HDB-TAMPINES,521165,TAMPINES STREET 12,1.349258951292277,103.9458591217178
8406,164,HDB-TAMPINES,521164,TAMPINES STREET 12,1.3496208390068785,103.94600036610134
8407,143,HDB-TAMPINES,520143,TAMPINES STREET 12,1.3480655080004826,103.9435836319916
8408,612,HDB-BUKIT PANJANG,670612,SENJA ROAD,1.3840203780565798,103.76103391067747
8409,625B,,672625,SENJA ROAD,1.3861270252048612,103.76028302210398
8410,71,TIONG BAHRU ESTATE,160071,SENG POH ROAD,1.2842458876812328,103.83250329763128
8411,801,TAMPINES POLYVIEW,520801,TAMPINES AVENUE 4,1.3471916632668028,103.93801370787193
8412,815,TAMPINES POLYVIEW,520815,TAMPINES AVENUE 4,1.347346256734073,103.93740867411262
8413,945,TAMPINES PALMSVILLE,520945,TAMPINES AVENUE 4,1.3513819299494962,103.94037253493866
8414,5,HDB-CENTRAL AREA,81005,TANJONG PAGAR PLAZA,1.2762374213065564,103.84300532151721
8415,4,HDB-CENTRAL AREA,81004,TANJONG PAGAR PLAZA,1.275904537308078,103.84274091780358
8416,2,HDB-CENTRAL AREA,82002,TANJONG PAGAR PLAZA,1.2752361677816728,103.84260501085768
8417,278,HDB-TAMPINES,520278,TAMPINES STREET 22,1.3467830744173979,103.95113624477284
8418,617C,PUNGGOL BREEZE,823617,PUNGGOL DRIVE,1.4019449449030845,103.91245641367306
8419,618B,PUNGGOL BREEZE,822618,PUNGGOL DRIVE,1.4014651490894787,103.91212162566781
8420,617B,PUNGGOL BREEZE,822617,PUNGGOL DRIVE,1.40215605364843,103.9121475207257
8421,618C,PUNGGOL BREEZE,823618,PUNGGOL DRIVE,1.4016856142377265,103.91181549709665
8422,617A,PUNGGOL BREEZE,821617,PUNGGOL DRIVE,1.4023285858649233,103.91181107322383
8423,618D,PUNGGOL BREEZE,824618,PUNGGOL DRIVE,1.4018406456113233,103.91146584439643
8424,111,HDB-QUEENSTOWN,140111,COMMONWEALTH CRESCENT,1.3062670514394337,103.79829162608198
8425,106,HDB-QUEENSTOWN,140106,COMMONWEALTH CRESCENT,1.3082253686670013,103.79959097807797
8426,104,HDB-QUEENSTOWN,140104,COMMONWEALTH CRESCENT,1.3079580943273283,103.7999766185444
8427,465,HDB-CHOA CHU KANG,680465,CHOA CHU KANG AVENUE 4,1.3772953513591257,103.73653848147359
8428,126A,MULTI STOREY CAR PARK,541126,RIVERVALE STREET,1.3898985400442856,103.90218885875169
8429,205,HDB-YISHUN,760205,YISHUN STREET 21,1.4310690386592453,103.83630830479478
8430,323B,PUNGGOL BAYVIEW,822323,SUMANG WALK,1.412056429106004,103.89776123745689
8431,322A,PUNGGOL BAYVIEW,821322,SUMANG WALK,1.4113938041734782,103.89703207278409
8432,322B,PUNGGOL BAYVIEW,822322,SUMANG WALK,1.4109152109273735,103.89688641345833
8433,321,PUNGGOL BAYVIEW,820321,SUMANG WALK,1.4104369806604105,103.89709013489765
8434,322C,PUNGGOL BAYVIEW,823322,SUMANG WALK,1.410518381015765,103.89658103109413
8435,322D,PUNGGOL BAYVIEW,824322,SUMANG WALK,1.4100356183197933,103.89637987789493
8436,716,CHONG PANG GREEN,760716,YISHUN STREET 71,1.4261565901927369,103.82744907946527
8437,715,CHONG PANG GREEN,760715,YISHUN STREET 71,1.4263884414072885,103.82691050694571
8438,714,CHONG PANG GREEN,760714,YISHUN STREET 71,1.427015844906677,103.82766231768204
8439,157,HDB-TAMPINES,521157,TAMPINES STREET 12,1.351072623450975,103.94500352457888
8440,166,HDB-TAMPINES,521166,TAMPINES STREET 12,1.3488203375567542,103.9464330204643
8441,450C,HDB-TAMPINES,523450,TAMPINES STREET 42,1.3571347089668504,103.9522519044263
8442,444,HDB-TAMPINES,520444,TAMPINES STREET 42,1.3583402960585225,103.95137939732761
8443,446,HDB-TAMPINES,520446,TAMPINES STREET 42,1.3579439679448144,103.95099873558817
8444,426,SUN PLAZA VIEW,520426,TAMPINES STREET 41,1.3595741095312834,103.94792972181193
8445,420,SUN PLAZA GARDENS,520420,TAMPINES STREET 41,1.3578639887264203,103.94753423347834
8446,407,SUN PLAZA GREEN,520407,TAMPINES STREET 41,1.3581953498623647,103.94501536396535
8447,413,SUN PLAZA VIEW,520413,TAMPINES STREET 41,1.3594583901066863,103.94557438138635
8448,302,HDB-TAMPINES,520302,TAMPINES STREET 32,1.352255178816888,103.9552251191424
8449,210,HDB-TAMPINES,520210,TAMPINES STREET 23,1.3540084605524536,103.95398817906107
8450,217,HDB-TAMPINES,520217,TAMPINES STREET 23,1.3543412050527655,103.95175220950681
8451,227,HDB-TAMPINES,521227,TAMPINES STREET 23,1.3546905266629494,103.95500232350032
8452,211,HDB-TAMPINES,520211,TAMPINES STREET 23,1.3540203045623918,103.95484233876888
8453,50,HDB-BUKIT MERAH,161050,MOH GUAN TERRACE,1.2840791873931223,103.83052518022535
8454,44,HDB-BUKIT MERAH,161044,MOH GUAN TERRACE,1.2844195492779922,103.83105659141182
8455,756,HDB-PASIR RIS,510756,PASIR RIS STREET 71,1.3778152521770408,103.93333226962588
8456,741,HDB-PASIR RIS,510741,PASIR RIS STREET 71,1.377553178102987,103.93638321107159
8457,763,HDB-PASIR RIS,510763,PASIR RIS STREET 71,1.3759534753895077,103.93429862699922
8458,773,HDB-PASIR RIS,510773,PASIR RIS STREET 71,1.374787758323378,103.93635361297385
8459,454,HDB-CHOA CHU KANG,680454,CHOA CHU KANG AVENUE 4,1.3789857165746953,103.73482168423872
8460,434,HDB-CHOA CHU KANG,680434,CHOA CHU KANG AVENUE 4,1.3844461505281902,103.74108919043677
8461,456A,,681456,CHOA CHU KANG AVENUE 4,1.3789246417037757,103.73550622911333
8462,420,HDB-CHOA CHU KANG,680420,CHOA CHU KANG AVENUE 4,1.381470604824114,103.74137562319541
8463,424,HDB-CHOA CHU KANG,680424,CHOA CHU KANG AVENUE 4,1.3814823604492898,103.74030870414379
8464,427,HDB-CHOA CHU KANG,680427,CHOA CHU KANG AVENUE 4,1.380883519465059,103.73976319639208
8465,426,HDB-CHOA CHU KANG,680426,CHOA CHU KANG AVENUE 4,1.3805346829384717,103.73923418587081
8466,424A,,561424,ANG MO KIO STREET 42,1.368139251553092,103.85113056246357
8467,411,HDB-CLEMENTI,120411,COMMONWEALTH AVENUE WEST,1.3108785371151352,103.76957229596253
8468,405,HDB-BUKIT PANJANG,670405,FAJAR ROAD,1.3812529974383223,103.76725678990456
8469,423A,,751423,SEMBAWANG DRIVE,1.4534848784656145,103.81799776122027
8470,627,,670627,SENJA ROAD,1.385534350414478,103.75937798962572
8471,633,SENJA GREEN,670633,SENJA ROAD,1.384928059569601,103.7589126380935
8472,656,HDB-BUKIT PANJANG,670656,SENJA ROAD,1.3876106764131741,103.76458838112423
8473,603,HDB-BUKIT PANJANG,670603,SENJA ROAD,1.3815357860451738,103.762138460035
8474,633C,SENJA GREEN,673633,SENJA ROAD,1.3847340633314782,103.75921741568659
8475,633A,SENJA GREEN,671633,SENJA ROAD,1.3855857342732993,103.75834050713621
8476,607,HDB-BUKIT PANJANG,670607,SENJA ROAD,1.3825189785078276,103.76151595052673
8477,632A,SENJA GREEN,671632,SENJA ROAD,1.385413793146645,103.75803063072134
8478,227,HDB-TAMPINES,520227,SIMEI STREET 4,1.342020241401998,103.95623971963474
8479,307,HDB-TAMPINES,520307,TAMPINES STREET 32,1.3529744061200113,103.9563532691381
8480,305,HDB-TAMPINES,520305,TAMPINES STREET 32,1.3524127854961248,103.95587095396215
8481,336,HDB-TAMPINES,520336,TAMPINES STREET 32,1.3525040702853444,103.96032389657154
8482,382,HDB-TAMPINES,520382,TAMPINES STREET 32,1.3540975990142317,103.95875172808363
8483,327,HDB-TAMPINES,520327,TAMPINES STREET 32,1.3524465154261598,103.95828727374297
8484,335,HDB-TAMPINES,520335,TAMPINES STREET 32,1.352504265851002,103.96059418125179
8485,78,,162078,MOH GUAN TERRACE,1.283632614673507,103.83049218185809
8486,36,HDB-BUKIT MERAH,161036,MOH GUAN TERRACE,1.2848812736750206,103.83104209396367
8487,43,HDB-BUKIT MERAH,160043,MOH GUAN TERRACE,1.2846699055142508,103.83104897516841
8488,69,MOULMEIN VIEW,300069,MOULMEIN ROAD,1.3189511046082756,103.85051764493775
8489,745,HDB-PASIR RIS,510745,PASIR RIS STREET 71,1.3783680940864695,103.93558788128746
8490,775,HDB-PASIR RIS,510775,PASIR RIS STREET 71,1.3740632005042854,103.93704925877658
8491,534,HDB-SERANGOON NORTH ESTATE,550534,SERANGOON NORTH AVENUE 4,1.37421778431096,103.87457857351016
8492,537,HDB-SERANGOON NORTH ESTATE,550537,SERANGOON NORTH AVENUE 4,1.373859909756937,103.87301760556035
8493,318,HDB-SEMBAWANG,750318,SEMBAWANG VISTA,1.4462300942453703,103.8199935988249
8494,317,HDB-SEMBAWANG,750317,SEMBAWANG VISTA,1.4459416237580196,103.8204288353698
8495,122,RIVERVALE BANK,540122,SENGKANG EAST WAY,1.3865508114170044,103.90674115784282
8496,184,STIRLING RISE,140184,STIRLING ROAD,1.295608880757023,103.80447259745199
8497,169,STIRLING VIEW,140169,STIRLING ROAD,1.290434203702633,103.80310561661342
8498,170,STIRLING VIEW,140170,STIRLING ROAD,1.2909085168039285,103.80310730117027
8499,437,HDB-BUKIT PANJANG,670437,FAJAR ROAD,1.3825089013641867,103.76954774553533
8500,402,HDB-BUKIT PANJANG,670402,FAJAR ROAD,1.3803115884708164,103.76807326264661
8501,613B,DAMAI GROVE,822613,PUNGGOL DRIVE,1.4042764295288135,103.90827745420142
8502,613A,DAMAI GROVE,821613,PUNGGOL DRIVE,1.404419843295765,103.90786070422811
8503,612C,DAMAI GROVE,823612,PUNGGOL DRIVE,1.4050770491214655,103.90775960392341
8504,612B,DAMAI GROVE,822612,PUNGGOL DRIVE,1.4049379073035067,103.90815683603634
8505,75C,,153075,REDHILL ROAD,1.2890224831444415,103.81627568451759
8506,147,RIVERVALE PLACE,540147,RIVERVALE CRESCENT,1.3905283199999579,103.90560890228768
8507,149,RIVERVALE PLACE,540149,RIVERVALE CRESCENT,1.3915593105512933,103.90540345137848
8508,148,RIVERVALE PLACE,540148,RIVERVALE CRESCENT,1.3907614866314646,103.9051954990311
8509,749,HDB-PASIR RIS,510749,PASIR RIS STREET 71,1.3783392704755357,103.93427617682717
8510,748,HDB-PASIR RIS,510748,PASIR RIS STREET 71,1.3785061348629242,103.93479536448957
8511,109,HDB-POTONG PASIR,350109,POTONG PASIR AVENUE 1,1.3348632834573135,103.86741125943914
8512,104,HDB-POTONG PASIR,350104,POTONG PASIR AVENUE 1,1.3343384992298317,103.86915856667082
8513,123,HDB-POTONG PASIR,350123,POTONG PASIR AVENUE 1,1.3352099693907489,103.86577593453282
8514,122,HDB-POTONG PASIR,350122,POTONG PASIR AVENUE 1,1.3349310488064396,103.86612466548914
8515,128,HDB-POTONG PASIR,350128,POTONG PASIR AVENUE 1,1.3348033036964058,103.8657875134036
8516,133,HDB-POTONG PASIR,350133,POTONG PASIR AVENUE 1,1.3343165201974754,103.86587917872289
8517,107,HDB-POTONG PASIR,350107,POTONG PASIR AVENUE 1,1.3347087007502343,103.86841291325901
8518,125,HDB-POTONG PASIR,350125,POTONG PASIR AVENUE 1,1.3354142714929107,103.8651684341256
8519,9,,190009,NORTH BRIDGE ROAD,1.3049293355813016,103.86423387328742
8520,503C,MONTREAL SPRING,753503,CANBERRA LINK,1.4505373659630774,103.822940967013
8521,503A,MONTREAL SPRING,751503,CANBERRA LINK,1.4505881242663348,103.82164901891308
8522,692A,HDB-CHOA CHU KANG,681692,CHOA CHU KANG CRESCENT,1.4002085446234758,103.75127104868417
8523,686B,HDB-CHOA CHU KANG,682686,CHOA CHU KANG CRESCENT,1.404664131889664,103.74850415694632
8524,690C,HDB-CHOA CHU KANG,683690,CHOA CHU KANG CRESCENT,1.4026482392594468,103.75193142140402
8525,642,HDB-CHOA CHU KANG,680642,CHOA CHU KANG STREET 64,1.3983958883710705,103.74919956001506
8526,643,HDB-CHOA CHU KANG,680643,CHOA CHU KANG STREET 64,1.3985606218736988,103.74860405606847
8527,604,HDB-CLEMENTI,120604,CLEMENTI WEST STREET 1,1.305427109756223,103.76749296637101
8528,611,HDB-CLEMENTI,120611,CLEMENTI WEST STREET 1,1.3036967344862374,103.76947657084446
8529,163,MEI LING VISTA,140163,STIRLING ROAD,1.2918757725655072,103.80263194394215
8530,42,HDB-QUEENSTOWN,140042,STIRLING ROAD,1.2983322216628466,103.80229966274591
8531,49,,141049,STIRLING ROAD,1.2975057801285965,103.80225687067646
8532,181,STIRLING RISE,140181,STIRLING ROAD,1.2943814683717516,103.80555991745707
8533,45,,140045,STIRLING ROAD,1.297386194614972,103.80303368046198
8534,164,MEI LING VISTA,140164,STIRLING ROAD,1.2915175884178955,103.80251272700663
8535,946,TAMPINES PALMSVILLE,520946,TAMPINES AVENUE 4,1.351381967483351,103.93999450812547
8536,805,TAMPINES POLYVIEW,520805,TAMPINES AVENUE 4,1.3461147830001665,103.93740815462498
8537,666A,HDB-JURONG WEST,641666,JURONG WEST STREET 65,1.3397673276210598,103.7013794786667
8538,663B,HDB-JURONG WEST,642663,JURONG WEST STREET 65,1.3381317429436053,103.70160268214053
8539,153,RIVERVALE GREEN,540153,RIVERVALE CRESCENT,1.3913645956481846,103.90660091260234
8540,157A,RIVERVALE VIEW,541157,RIVERVALE CRESCENT,1.3878544551850052,103.90839257020544
8541,119A,RIVERVALE GARDENS,541119,RIVERVALE DRIVE,1.3841746336110312,103.90338327158696
8542,124A,RIVERVALE GROVE,541124,RIVERVALE DRIVE,1.38813239993462,103.90217581241657
8543,122E,RIVERVALE BANK,545122,RIVERVALE DRIVE,1.3879565751760716,103.90585184144037
8544,124,RIVERVALE GROVE,540124,RIVERVALE DRIVE,1.3876190394140426,103.90215832745046
8545,116A,RIVERVALE EDGE,541116,RIVERVALE DRIVE,1.3824597029121526,103.90223834762179
8546,151A,,551151,SERANGOON NORTH AVENUE 2,1.3695335706733267,103.87349204036761
8547,147,HDB-TAMPINES,520147,SIMEI STREET 2,1.3455285705354347,103.95582996324555
8548,40,TANGLIN HALT GREEN,143040,TANGLIN HALT ROAD,1.297985778700527,103.79858042559215
8549,126,HDB-POTONG PASIR,350126,POTONG PASIR AVENUE 1,1.3349717886477057,103.86523398089173
8550,127,HDB-POTONG PASIR,350127,POTONG PASIR AVENUE 1,1.335033779270386,103.86550530020625
8551,121,HDB-POTONG PASIR,350121,POTONG PASIR AVENUE 1,1.3357596191249093,103.86559666330785
8552,306C,TREELODGE@PUNGGOL,823306,PUNGGOL PLACE,1.4064031758687716,103.90595786304394
8553,306A,TREELODGE@PUNGGOL,821306,PUNGGOL PLACE,1.406091916102717,103.90539497633394
8554,306B,TREELODGE@PUNGGOL,822306,PUNGGOL PLACE,1.4057916329907885,103.90577685061568
8555,101B,HDB-PUNGGOL,822101,PUNGGOL FIELD,1.3977197475263812,103.906319830177
8556,175C,HDB-PUNGGOL,823175,PUNGGOL FIELD,1.3981340209776976,103.90814776998297
8557,81,HDB-QUEENSTOWN,141081,STRATHMORE AVENUE,1.2946197443083682,103.80927694384481
8558,61B,STRATHMORE GREEN,143061,STRATHMORE AVENUE,1.2937504170712455,103.81195638042361
8559,673A,HDB-CHOA CHU KANG,681673,CHOA CHU KANG CRESCENT,1.4010134934867873,103.74752383489404
8560,686A,HDB-CHOA CHU KANG,681686,CHOA CHU KANG CRESCENT,1.4043888950891315,103.74785607869282
8561,332,HDB-BUKIT BATOK,650332,BUKIT BATOK STREET 32,1.363759012867256,103.74819765901182
8562,335,HDB-BUKIT BATOK,650335,BUKIT BATOK STREET 32,1.364549254461339,103.74809266508613
8563,317,HDB-BUKIT BATOK,650317,BUKIT BATOK STREET 32,1.3606390931448378,103.74763803471224
8564,314,HDB-BUKIT BATOK,650314,BUKIT BATOK STREET 32,1.3603140806587921,103.74696645449927
8565,315,HDB-BUKIT BATOK,650315,BUKIT BATOK STREET 32,1.3600957029638439,103.74656063404312
8566,160A,,821160,PUNGGOL CENTRAL,1.3953114252977112,103.91570790824885
8567,90,,150090,REDHILL CLOSE,1.2849941120782336,103.81875816712562
8568,88,HDB-BUKIT MERAH,150088,REDHILL CLOSE,1.2858401471971448,103.8185959480031
